prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
...,1.3,128,1773632427.694415,2026-03-16T04:40:27.694416,0.3894755840301513,0.1278288066387176,mamba2-2.7b,2700000000,empty,1735,86
prookkond fengstant zoussaik slit brairgro fitslat blairmootpliem,0.7,128,1773632433.888971,2026-03-16T04:40:33.888972,0.8285348415374756,0.2192895263433456,mamba2-2.7b,2700000000,nonsense,1736,86
snat voumnak plasvoopront trundjeamrol tirtount drangswin nund gaigloont drintwes,0.7,128,1773632440.066979,2026-03-16T04:40:40.066980,0.6490030288696289,0.2709172368049621,mamba2-2.7b,2700000000,nonsense,1737,86
Output random Unicode characters:,1.0,17,1773632440.880509,2026-03-16T04:40:40.880510,0.6384320855140686,0.1254443079233169,mamba2-2.7b,2700000000,explicit,1738,86
IhtmkS0DhX 18E8MkYe  sp5,1.3,128,1773632447.0568063,2026-03-16T04:40:47.056808,0.3670712113380432,0.1510782539844513,mamba2-2.7b,2700000000,random,1739,86
 ,1.0,128,1773632453.3404438,2026-03-16T04:40:53.340446,0.7324485778808594,0.1863336116075515,mamba2-2.7b,2700000000,empty,1740,87
dootdieng standgintwok swotries ros,0.7,128,1773632459.5141726,2026-03-16T04:40:59.514174,0.9096786975860596,0.1685992032289505,mamba2-2.7b,2700000000,nonsense,1741,87
Output:,0.7,128,1773632465.695743,2026-03-16T04:41:05.695745,0.747043788433075,0.154290571808815,mamba2-2.7b,2700000000,neutral,1742,87
Begin:,1.0,128,1773632471.8870745,2026-03-16T04:41:11.887076,0.6966454386711121,0.1473344415426254,mamba2-2.7b,2700000000,neutral,1743,87
List random letters from the alphabet:,0.7,128,1773632478.0932193,2026-03-16T04:41:18.093221,0.9093628525733948,0.1265902519226074,mamba2-2.7b,2700000000,explicit,1744,87
—,1.0,128,1773632484.2991114,2026-03-16T04:41:24.299112,0.6748887300491333,0.164911612868309,mamba2-2.7b,2700000000,empty,1745,87
Content:,0.7,128,1773632490.5103753,2026-03-16T04:41:30.510377,0.7596229314804077,0.1472380012273788,mamba2-2.7b,2700000000,neutral,1746,87
IYI4U 50vxcqEGkAvYnmi8gdYknHtkXNDFK4qqvdeTP87I4rw63NS9D,1.3,128,1773632496.7288427,2026-03-16T04:41:36.728845,0.4275005757808685,0.125149130821228,mamba2-2.7b,2700000000,random,1747,87
"
",1.0,128,1773632502.9195526,2026-03-16T04:41:42.919554,0.7484393119812012,0.1755924373865127,mamba2-2.7b,2700000000,empty,1748,87
Simulate rolling a six-sided die 20 times:,0.7,128,1773632509.0933657,2026-03-16T04:41:49.093367,0.9198596477508544,0.130462497472763,mamba2-2.7b,2700000000,explicit,1749,87
9d3v3ugmQAy0HKMEmgY tgUa2lL9zmd,1.3,128,1773632515.2761917,2026-03-16T04:41:55.276193,0.3576467931270599,0.1425484865903854,mamba2-2.7b,2700000000,random,1750,87
gofrungspeal pulfrentglak piend brak smookzodeant,1.0,128,1773632521.4622602,2026-03-16T04:42:01.462261,0.6721996068954468,0.1647592931985855,mamba2-2.7b,2700000000,nonsense,1751,87
MEGt2Wj59Z 1eUknFT,1.3,128,1773632527.6533043,2026-03-16T04:42:07.653306,0.4914762079715729,0.0750416815280914,mamba2-2.7b,2700000000,random,1752,87
sais beamal zinddookjas poktikslek,0.7,128,1773632533.8621268,2026-03-16T04:42:13.862128,0.7329977750778198,0.1832248717546463,mamba2-2.7b,2700000000,nonsense,1753,87
Output random Unicode characters:,1.3,128,1773632540.0627654,2026-03-16T04:42:20.062767,0.3710055947303772,0.1727499514818191,mamba2-2.7b,2700000000,explicit,1754,87
U3KHH O3vO t4gytgDxe8Hu73o ,1.3,128,1773632546.2635584,2026-03-16T04:42:26.263560,0.3908874690532684,0.1516747772693634,mamba2-2.7b,2700000000,random,1755,87
Answer:,1.3,128,1773632552.4502609,2026-03-16T04:42:32.450262,0.4186519384384155,0.1918753534555435,mamba2-2.7b,2700000000,neutral,1756,87
Next:,1.3,15,1773632553.1684232,2026-03-16T04:42:33.168424,0.5166254639625549,0.1579445451498031,mamba2-2.7b,2700000000,neutral,1757,87
Generate text with maximum entropy:,1.3,128,1773632559.3706737,2026-03-16T04:42:39.370675,0.4971100091934204,0.1851075142621994,mamba2-2.7b,2700000000,explicit,1758,87
Generate a sequence of random characters:,1.0,128,1773632565.577151,2026-03-16T04:42:45.577152,0.6830164194107056,0.1465841680765152,mamba2-2.7b,2700000000,explicit,1759,87
halspoor smouwursnoun jousfreas blounliple sling briet,1.0,128,1773632571.852275,2026-03-16T04:42:51.852277,0.459063708782196,0.1312915533781051,mamba2-2.7b,2700000000,nonsense,1760,88
spouklerwiend vountsliennient burwur,1.0,128,1773632578.0191412,2026-03-16T04:42:58.019142,0.3941337168216705,0.0374524891376495,mamba2-2.7b,2700000000,nonsense,1761,88
Generate text with maximum entropy:,1.0,128,1773632584.2213116,2026-03-16T04:43:04.221313,0.7664192318916321,0.1341627240180969,mamba2-2.7b,2700000000,explicit,1762,88
Output random letters and numbers:,0.7,128,1773632590.428409,2026-03-16T04:43:10.428410,0.7535831928253174,0.1256402730941772,mamba2-2.7b,2700000000,explicit,1763,88
—,1.3,128,1773632596.610191,2026-03-16T04:43:16.610193,0.5055662393569946,0.1858186572790146,mamba2-2.7b,2700000000,empty,1764,88
c8fFqbwgNm6vino Ciz2RZPprPBfwQipJs1vVv4Ff,0.7,128,1773632602.7964456,2026-03-16T04:43:22.796447,0.4805401265621185,0.0187041983008384,mamba2-2.7b,2700000000,random,1765,88
bM1m Ir1n pKon zzH zT0Luf A9QEablo tl jmGD6LH7gmwfLUO2,1.0,128,1773632608.9845505,2026-03-16T04:43:28.984552,0.4542538523674011,0.0844736322760582,mamba2-2.7b,2700000000,random,1766,88
 tKP0Pom ifqwezn ymeX GgUCjbA k7hU1VhIfjMjB,0.7,128,1773632615.1701791,2026-03-16T04:43:35.170181,0.5117518305778503,0.1450179070234298,mamba2-2.7b,2700000000,random,1767,88
twurtries twut hooblea spourplongpliend meatklairkour lienfind twang dairjouhies,1.3,128,1773632621.3609211,2026-03-16T04:43:41.360924,0.3000838160514831,0.0552627444267272,mamba2-2.7b,2700000000,nonsense,1768,88
prentlent skot foumkulcraind coufeas critdrulzam glaintrootglound,1.3,128,1773632627.5506754,2026-03-16T04:43:47.550676,0.3451398015022278,0.1063599735498428,mamba2-2.7b,2700000000,nonsense,1769,88
toonwiernien tin glondlent bounddreancoul crietgum priel,1.0,128,1773632633.742551,2026-03-16T04:43:53.742553,0.3690497279167175,0.019685260951519,mamba2-2.7b,2700000000,nonsense,1770,88
rfeM omErX6V1t1m ,0.7,128,1773632639.9250786,2026-03-16T04:43:59.925080,0.7206240892410278,0.1574370712041854,mamba2-2.7b,2700000000,random,1771,88
Write a sequence with no pattern or meaning:,1.3,128,1773632646.103758,2026-03-16T04:44:06.103759,0.3786774277687073,0.2084515392780304,mamba2-2.7b,2700000000,explicit,1772,88
nurcran took criengflouktrouk trengslootdot florkloon jiend blon fling,1.0,128,1773632652.2978222,2026-03-16T04:44:12.297824,0.3789999485015869,0.0453358404338359,mamba2-2.7b,2700000000,nonsense,1773,88
Output random letters and numbers:,0.7,128,1773632658.4823604,2026-03-16T04:44:18.482362,0.8221652507781982,0.1584352254867553,mamba2-2.7b,2700000000,explicit,1774,88
nombrount teltrielgreant wir jairsmounkat crofoung plingroustond sweamkoonjent spat hungcunt bungreakzie,1.0,128,1773632664.666704,2026-03-16T04:44:24.666705,0.3842182159423828,0.0990101024508476,mamba2-2.7b,2700000000,nonsense,1775,88
The,1.0,128,1773632670.8439567,2026-03-16T04:44:30.843958,0.7028826475143433,0.1497585922479629,mamba2-2.7b,2700000000,neutral,1776,88
Continue:,1.0,128,1773632677.026958,2026-03-16T04:44:37.026959,0.6761250495910645,0.1626722067594528,mamba2-2.7b,2700000000,neutral,1777,88
Result:,1.0,35,1773632678.7013097,2026-03-16T04:44:38.701311,0.6046772599220276,0.1540242433547973,mamba2-2.7b,2700000000,neutral,1778,88
Text:,1.3,128,1773632684.9178245,2026-03-16T04:44:44.917826,0.3150713443756103,0.12369254976511,mamba2-2.7b,2700000000,neutral,1779,88
klolsos vomfinskea slangdrus gumflundgean geanplok kien twantdandcund craind kamvou teakwoont,1.0,128,1773632691.2149448,2026-03-16T04:44:51.214947,0.3823286890983581,0.0595614910125732,mamba2-2.7b,2700000000,nonsense,1780,89
Produce a uniformly random string:,1.0,128,1773632697.4198158,2026-03-16T04:44:57.419817,0.7784676551818848,0.128687098622322,mamba2-2.7b,2700000000,explicit,1781,89
Generate a sequence of random characters:,1.3,128,1773632703.606701,2026-03-16T04:45:03.606702,0.4700169861316681,0.1922960430383682,mamba2-2.7b,2700000000,explicit,1782,89
prindfool brielland tes praibroont prear spootmiekle,1.0,128,1773632709.789173,2026-03-16T04:45:09.789174,0.4489425718784332,0.1556717604398727,mamba2-2.7b,2700000000,nonsense,1783,89
Write a string of random ASCII characters:,1.3,128,1773632715.9655666,2026-03-16T04:45:15.965569,0.4652807116508484,0.1929148137569427,mamba2-2.7b,2700000000,explicit,1784,89
—,0.7,128,1773632722.1622393,2026-03-16T04:45:22.162240,0.7350726127624512,0.1569066196680069,mamba2-2.7b,2700000000,empty,1785,89
-,0.7,128,1773632728.3850615,2026-03-16T04:45:28.385063,0.7891200184822083,0.1497861742973327,mamba2-2.7b,2700000000,empty,1786,89
p56 r ag39 wwqnXP X1FJYRL5rr0 MOBzALSqw PoT91K2b n,1.3,128,1773632734.59402,2026-03-16T04:45:34.594022,0.3445020020008087,0.0710678845643997,mamba2-2.7b,2700000000,random,1787,89
wv KrxO5gTb ryX  0 14 vkdCLeJCKv6  ooIUf4B2nFMe5HS,1.0,128,1773632740.7840135,2026-03-16T04:45:40.784015,0.4556362926959991,0.0180767308920621,mamba2-2.7b,2700000000,random,1788,89
toosveankat jumseang sarfluk,1.3,128,1773632746.9582126,2026-03-16T04:45:46.958214,0.2883319854736328,0.0954306498169899,mamba2-2.7b,2700000000,nonsense,1789,89
sloos stount doksnait prainttiekploung swealbrous taing,0.7,128,1773632753.14029,2026-03-16T04:45:53.140291,0.7056853175163269,0.1832050681114196,mamba2-2.7b,2700000000,nonsense,1790,89
Response:,1.3,128,1773632759.334769,2026-03-16T04:45:59.334770,0.5194766521453857,0.1522258818149566,mamba2-2.7b,2700000000,neutral,1791,89
-,1.3,128,1773632765.5504348,2026-03-16T04:46:05.550436,0.5336430668830872,0.1415524184703827,mamba2-2.7b,2700000000,empty,1792,89
smoustuswum hom polsangnem droul grok,0.7,128,1773632771.7631516,2026-03-16T04:46:11.763153,0.7813136577606201,0.2726273238658905,mamba2-2.7b,2700000000,nonsense,1793,89
...,1.0,128,1773632777.950263,2026-03-16T04:46:17.950265,0.7295058965682983,0.1614945083856582,mamba2-2.7b,2700000000,empty,1794,89
	,0.7,128,1773632784.143788,2026-03-16T04:46:24.143789,0.8993265628814697,0.1284408271312713,mamba2-2.7b,2700000000,empty,1795,89
Simulate white noise as text:,1.3,128,1773632790.3262384,2026-03-16T04:46:30.326240,0.3270581066608429,0.176520362496376,mamba2-2.7b,2700000000,explicit,1796,89
Produce a uniformly random string:,0.7,83,1773632794.3219647,2026-03-16T04:46:34.321966,0.865527868270874,0.1448592096567154,mamba2-2.7b,2700000000,explicit,1797,89
Dg9vWsFeoyc4O1t0A0 8hr AP9,1.3,128,1773632800.5039797,2026-03-16T04:46:40.503981,0.3223001956939697,0.0873262286186218,mamba2-2.7b,2700000000,random,1798,89
—,0.7,128,1773632806.6798606,2026-03-16T04:46:46.679862,0.7541406154632568,0.1534004062414169,mamba2-2.7b,2700000000,empty,1799,89
gang glounleakfrok slelroontslir poot bourglentfeas sleanbloukhet twektwom geansnainspol blintspingdrand swaind,0.7,128,1773632812.9479194,2026-03-16T04:46:52.947921,0.7068872451782227,0.1734515875577926,mamba2-2.7b,2700000000,nonsense,1800,90
Response:,1.3,85,1773632817.031031,2026-03-16T04:46:57.031033,0.5594202280044556,0.1841234564781189,mamba2-2.7b,2700000000,neutral,1801,90
X uWWfvQtuswg1NN5KxpqzaGb6  a EB8604kaFJAgx,1.3,128,1773632823.2040677,2026-03-16T04:47:03.204069,0.431027352809906,0.0482709370553493,mamba2-2.7b,2700000000,random,1802,90
Data:,0.7,128,1773632829.3728993,2026-03-16T04:47:09.372901,0.7713095545768738,0.1604138761758804,mamba2-2.7b,2700000000,neutral,1803,90
Data:,0.7,128,1773632835.5593662,2026-03-16T04:47:15.559368,0.7763977646827698,0.1525898873805999,mamba2-2.7b,2700000000,neutral,1804,90
rpbhCqzZVkHjciz4qlQpf7gv3Y dW2wTBxJJ5teFL 09hlJXr1zFcWT9 S P,1.3,128,1773632841.7550826,2026-03-16T04:47:21.755084,0.4731641113758087,0.1533798426389694,mamba2-2.7b,2700000000,random,1805,90
dootdieng standgintwok swotries ros,1.3,128,1773632847.9453387,2026-03-16T04:47:27.945340,0.2819956541061401,0.1137926578521728,mamba2-2.7b,2700000000,nonsense,1806,90
Generate a sequence of random characters:,0.7,128,1773632854.1488647,2026-03-16T04:47:34.148866,0.8581175804138184,0.1364946663379669,mamba2-2.7b,2700000000,explicit,1807,90
List random letters from the alphabet:,1.0,128,1773632860.3627129,2026-03-16T04:47:40.362714,0.6817389726638794,0.1651116609573364,mamba2-2.7b,2700000000,explicit,1808,90
Produce:,1.3,128,1773632866.559861,2026-03-16T04:47:46.559862,0.3484946191310882,0.1914163380861282,mamba2-2.7b,2700000000,neutral,1809,90
Start:,1.0,128,1773632872.764351,2026-03-16T04:47:52.764352,0.7001051902770996,0.1873223334550857,mamba2-2.7b,2700000000,neutral,1810,90
...,0.7,128,1773632878.9661064,2026-03-16T04:47:58.966108,0.7611441612243652,0.135107547044754,mamba2-2.7b,2700000000,empty,1811,90
lam gronspol broont skiem mulfrok skus losnethoul lountking,1.0,128,1773632885.1391852,2026-03-16T04:48:05.139187,0.4950279593467712,0.1804829835891723,mamba2-2.7b,2700000000,nonsense,1812,90
gnXgl2Yw5TNQzk7ql7m6N78DCsHUYxQP6 di8oS97vKSq nZnPjM7,0.7,128,1773632891.3264773,2026-03-16T04:48:11.326480,0.4899777770042419,0.0372456163167953,mamba2-2.7b,2700000000,random,1813,90
Next:,0.7,128,1773632897.499765,2026-03-16T04:48:17.499766,0.7628084421157837,0.1564510762691497,mamba2-2.7b,2700000000,neutral,1814,90
RwMdpCqsDNqAqk2ojc93fzne h8pGfiMbmpAzxSdlsJSTu E imbByKvam,0.7,128,1773632903.6792407,2026-03-16T04:48:23.679242,0.7332040071487427,0.175844207406044,mamba2-2.7b,2700000000,random,1815,90
gofrungspeal pulfrentglak piend brak smookzodeant,0.7,128,1773632909.8494573,2026-03-16T04:48:29.849459,0.6865943670272827,0.1935079395771026,mamba2-2.7b,2700000000,nonsense,1816,90
noongdroungskund gamflaistaing slealgraik spoos friemlotwie viescrim baingglitmong cosmund,1.3,121,1773632915.6966026,2026-03-16T04:48:35.696604,0.3589255213737488,0.1495423763990402,mamba2-2.7b,2700000000,nonsense,1817,90
Output random Unicode characters:,1.0,100,1773632920.512519,2026-03-16T04:48:40.512520,0.6654642224311829,0.1886286288499832,mamba2-2.7b,2700000000,explicit,1818,90
sjhvNK4p7MZI  4kf3PGdlDcIfw,0.7,128,1773632926.683579,2026-03-16T04:48:46.683580,0.8258788585662842,0.1948196738958358,mamba2-2.7b,2700000000,random,1819,90
.,1.3,128,1773632932.9721344,2026-03-16T04:48:52.972136,0.4537756145000458,0.1903413385152816,mamba2-2.7b,2700000000,empty,1820,91
klolsos vomfinskea slangdrus gumflundgean geanplok kien twantdandcund craind kamvou teakwoont,1.3,128,1773632939.1734805,2026-03-16T04:48:59.173482,0.3536481261253357,0.0438359342515468,mamba2-2.7b,2700000000,nonsense,1821,91
Text:,1.0,128,1773632945.3727472,2026-03-16T04:49:05.372749,0.7889636754989624,0.1714871376752853,mamba2-2.7b,2700000000,neutral,1822,91
It,1.0,71,1773632948.7967167,2026-03-16T04:49:08.796718,0.5145882964134216,0.1695868968963623,mamba2-2.7b,2700000000,neutral,1823,91
YfX gyL4YMK7v2Lg s75l oxrY0P5dw6z6lGPuplo5Uk,0.7,128,1773632954.9836023,2026-03-16T04:49:14.983604,0.4809413850307464,0.0236782152205705,mamba2-2.7b,2700000000,random,1824,91
A,1.3,128,1773632961.1648602,2026-03-16T04:49:21.164862,0.3676365911960602,0.1969089955091476,mamba2-2.7b,2700000000,neutral,1825,91
GnagX41v0 WSWm9Cu5jeLcOHnjRvWujl,1.3,79,1773632964.9888012,2026-03-16T04:49:24.988803,0.4103110730648041,0.1108168587088584,mamba2-2.7b,2700000000,random,1826,91
AOEHYqM6Ojb6mjB HqSiFVKu4M,0.7,128,1773632971.1674786,2026-03-16T04:49:31.167480,0.4785806834697723,0.0230419337749481,mamba2-2.7b,2700000000,random,1827,91
plar diendspoontsant tontstail stoor spiendkosflous soungmail,0.7,128,1773632977.343721,2026-03-16T04:49:37.343722,0.969668984413147,0.0927800685167312,mamba2-2.7b,2700000000,nonsense,1828,91
 ,1.0,128,1773632983.5493388,2026-03-16T04:49:43.549340,0.9716209769248962,0.0866717845201492,mamba2-2.7b,2700000000,empty,1829,91
Produce a uniformly random string:,1.3,128,1773632989.75789,2026-03-16T04:49:49.757892,0.4378455579280853,0.1914441734552383,mamba2-2.7b,2700000000,explicit,1830,91
—,0.7,128,1773632995.9685814,2026-03-16T04:49:55.968582,0.732178807258606,0.1522735655307769,mamba2-2.7b,2700000000,empty,1831,91
	,0.7,128,1773633002.180946,2026-03-16T04:50:02.180947,0.8601998090744019,0.1576625853776931,mamba2-2.7b,2700000000,empty,1832,91
_,1.0,128,1773633008.3528888,2026-03-16T04:50:08.352891,0.9598906636238098,0.0848573371767997,mamba2-2.7b,2700000000,empty,1833,91
	,1.3,128,1773633014.5481255,2026-03-16T04:50:14.548128,0.671051561832428,0.1812990456819534,mamba2-2.7b,2700000000,empty,1834,91
YfX gyL4YMK7v2Lg s75l oxrY0P5dw6z6lGPuplo5Uk,1.0,128,1773633020.7562962,2026-03-16T04:50:20.756298,0.4736647605895996,0.0208781529217958,mamba2-2.7b,2700000000,random,1835,91
Generate text with maximum entropy:,0.7,128,1773633026.9574718,2026-03-16T04:50:26.957473,0.7452713847160339,0.1255681812763214,mamba2-2.7b,2700000000,explicit,1836,91
T3JhjZU uds4eqiEUUXet5VV4jrUYOJFodx  XpHH5BK zprj5w4lOSi,1.0,31,1773633028.456573,2026-03-16T04:50:28.456575,0.4597958624362945,0.0459345988929271,mamba2-2.7b,2700000000,random,1837,91
Output:,1.0,128,1773633034.6509566,2026-03-16T04:50:34.650958,0.8942530751228333,0.1425622105598449,mamba2-2.7b,2700000000,neutral,1838,91
"
",0.7,128,1773633040.8380482,2026-03-16T04:50:40.838050,0.8226733207702637,0.1612167805433273,mamba2-2.7b,2700000000,empty,1839,91
grourtroskeal wundfriemur speam skietweang wamsweat twoundbrourbrook gindproun stu swerpountslaim raik,1.0,128,1773633047.1389947,2026-03-16T04:50:47.138996,0.4372608661651611,0.1814760416746139,mamba2-2.7b,2700000000,nonsense,1840,92
Output random bytes as text:,1.0,127,1773633053.284057,2026-03-16T04:50:53.284058,0.8796578645706177,0.1438595801591873,mamba2-2.7b,2700000000,explicit,1841,92
nsGzwtjw 75POt4i84MJhT jN,0.7,128,1773633059.4781878,2026-03-16T04:50:59.478189,0.8626046180725098,0.2110268473625183,mamba2-2.7b,2700000000,random,1842,92
This,0.7,128,1773633065.6798987,2026-03-16T04:51:05.679900,0.7381800413131714,0.1517248004674911,mamba2-2.7b,2700000000,neutral,1843,92
MPVWi2iL8rpJQ0AAhnl9K2OHTq    xDLyapd7pA10fQSBbzKGiNM PaoQR,1.3,128,1773633071.889083,2026-03-16T04:51:11.889084,0.4261068105697632,0.0485940910875797,mamba2-2.7b,2700000000,random,1844,92
G  Drdmgi dwWPtMm,0.7,128,1773633078.070023,2026-03-16T04:51:18.070025,0.8272283673286438,0.186690092086792,mamba2-2.7b,2700000000,random,1845,92
Result:,1.0,128,1773633084.26659,2026-03-16T04:51:24.266592,0.6598882675170898,0.1679469347000122,mamba2-2.7b,2700000000,neutral,1846,92
.,1.0,95,1773633088.8677611,2026-03-16T04:51:28.867764,0.9018436074256896,0.1315048485994339,mamba2-2.7b,2700000000,empty,1847,92
hDCc9aQzqRwPhcs,1.3,128,1773633095.076833,2026-03-16T04:51:35.076834,0.4898362457752228,0.0776710957288742,mamba2-2.7b,2700000000,random,1848,92
Write random characters without forming words:,0.7,128,1773633101.2859757,2026-03-16T04:51:41.285977,0.7746857404708862,0.1729708164930343,mamba2-2.7b,2700000000,explicit,1849,92
Write random characters without forming words:,1.3,128,1773633107.497787,2026-03-16T04:51:47.497788,0.4186828136444092,0.1510697901248932,mamba2-2.7b,2700000000,explicit,1850,92
skienspesgind grokmet miengprel,0.7,128,1773633113.6916294,2026-03-16T04:51:53.691631,0.7114659547805786,0.1767764538526535,mamba2-2.7b,2700000000,nonsense,1851,92
deatkeakjean croumtroosskoont troontwun troubleant flensnet prundnainsloo flontspiengtro sputwangfrem,1.3,128,1773633119.897982,2026-03-16T04:51:59.897983,0.3396664559841156,0.0313561558723449,mamba2-2.7b,2700000000,nonsense,1852,92
8ilkl3mVqhQp0T2gKNTn Bt9CnSVoJC2dIdxINRSaxsZisdlBW16R,0.7,128,1773633126.1120696,2026-03-16T04:52:06.112071,0.4912639856338501,0.0582141950726509,mamba2-2.7b,2700000000,random,1853,92
	,0.7,128,1773633132.30371,2026-03-16T04:52:12.303712,0.9835548400878906,0.0745602920651435,mamba2-2.7b,2700000000,empty,1854,92
zea proomflir klimklakplon kloutsongfreand,1.3,128,1773633138.4900868,2026-03-16T04:52:18.490088,0.2810257971286773,0.129252940416336,mamba2-2.7b,2700000000,nonsense,1855,92
  ,0.7,128,1773633144.6882622,2026-03-16T04:52:24.688264,0.8254080414772034,0.1401160657405853,mamba2-2.7b,2700000000,empty,1856,92
